timestamp,test-class,test-method,time,description,result
2021-12-05 19:08:26.241,administrator.AdministratorConfigurationUpdateTest,updateNegativeTests,6939,"[3] recordIndex=0, words=sex, hard core, viagra, cialis, nigeria, you've won, threshold=null, language=English",OK
2021-12-05 19:08:33.416,administrator.AdministratorConfigurationUpdateTest,updateNegativeTests,6753,"[4] recordIndex=1, words=sexo, duro, viagra, cialis, nigeria, has ganado, millón de dolares, threshold=-2, language=Español",OK
2021-12-05 19:08:40.384,administrator.AdministratorConfigurationUpdateTest,updateNegativeTests,6689,"[5] recordIndex=1, words=sexo, duro, viagra, cialis, nigeria, has ganado, millón de dolares, threshold=2, language=Español",OK
2021-12-05 19:08:47.319,administrator.AdministratorConfigurationUpdateTest,updateNegativeTests,6655,"[6] recordIndex=1, words=sexo, duro, viagra, cialis, nigeria, has ganado, millón de dolares, threshold=null, language=Español",OK
2021-12-05 19:09:22.135,acme.testing.anonymous.duty.AnonymousDutyListAndShowTest,listAndShowTest,3549,"[1] recordIndex=0, title=Play Dark Souls Remastered, startTime=2022/06/30 11:20, endTime=2022/06/30 15:20, workload=2.50, description=I love the reign of Lordran, info=https://web.archive.org/web/20110205223704/http://www.fromsoftware.jp/darksouls/, isPublic=true, officer=officer1Officer",OK
2021-12-05 19:09:25.888,acme.testing.anonymous.duty.AnonymousDutyListAndShowTest,listAndShowTest,3429,"[2] recordIndex=1, title=Study biology, startTime=2022/06/10 11:30, endTime=2022/06/13 13:00, workload=1.15, description=I'm a mad scientist, info=null, isPublic=true, officer=officer1Officer",OK
2021-12-05 19:09:26.546,acme.testing.anonymous.duty.AnonymousDutyListAndShowTest,listAndShowNegativeTest,358,"[1] ",OK
2021-12-05 19:09:27.245,acme.testing.anonymous.duty.AnonymousDutyListAndShowTest,listAndShowNegativeTest,343,"[2] ",OK
2021-12-05 19:10:05.926,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,show,6131,"[1] ratioShoutMarked=1.00, ratioShoutZeroXx4=0.25, averageByDollar=40.23, averageByEuro=19.20, averageByPound=69.69, deviationByDollar=40.23, deviationByEuro=0.00, deviationByPound=0.00, averageNumberOfJobsPerEmployer=2.00, averageNumberOfApplicationsPerWorker=1.00, averageNumberOfApplicationsPerEmployer=0.50, numberOfDutiesPublic=2, numberOfDutiesPrivate=2, numberOfDutiesFinished=0, numberOfDutiesUnfinished=4, averageWorkload=1.37, deviationWorkload=0.81, maximumWorkload=2.50, minimumWorkload=0.25, averageExecutionPeriod=0.83, deviationExecutionPeriod=1.52, maximumExecutionPeriod=3.06, minimumExecutionPeriod=0.01",OK
2021-12-05 19:10:46.264,acme.testing.officer.duty.OfficerDutyListAndShowTest,listAll,7231,"[1] recordIndex=0, title=Play Dark Souls Remastered, startTime=2022/06/30 11:20, endTime=2022/06/30 15:20, workload=2.50, description=I love the reign of Lordran, info=https://web.archive.org/web/20110205223704/http://www.fromsoftware.jp/darksouls/",OK
2021-12-05 19:10:53.968,acme.testing.officer.duty.OfficerDutyListAndShowTest,listAll,7391,"[2] recordIndex=1, title=Do the dishes, startTime=2022/06/28 12:00, endTime=2022/06/28 12:15, workload=0.25, description=I don't want to..., info=https://www.bosch-home.es/",OK
2021-12-05 19:11:02.016,acme.testing.officer.duty.OfficerDutyListAndShowTest,listAll,7624,"[3] recordIndex=2, title=Study biology, startTime=2022/06/10 11:30, endTime=2022/06/13 13:00, workload=1.15, description=I'm a mad scientist, info=null",OK
2021-12-05 19:11:10.091,acme.testing.officer.duty.OfficerDutyListAndShowTest,listAll,7698,"[4] recordIndex=3, title=Do excercice, startTime=2022/06/08 14:00, endTime=2022/06/08 16:00, workload=1.59, description=Getting power!, info=null",OK
2021-12-05 19:11:55.366,acme.testing.officer.duty.OfficerDutyUpdateTest,updatePositive,12819,"[1] recordIndex=3, title=Ir al Lidl, startTime=2022/10/10 11:00, endTime=2022/10/10 13:00, workload=0.15, description=compra los ingredientes especiales de la semana italiana, info=https://www.lidl.es/",OK
2021-12-05 19:12:03.542,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,7854,"[1] recordIndex=3, title=null, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 19:12:12.577,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,8663,"[2] recordIndex=3, title=Go to Mercadona, startTime=null, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 19:12:21.356,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,8438,"[3] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=null, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 19:12:30.556,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,8839,"[4] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=null, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 19:12:40.238,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,9334,"[5] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=null, info=https://example.org/",OK
2021-12-05 19:12:49.362,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,8661,"[6] recordIndex=3, title=4kEGLCZ11in6lMnACksASkgz0qgFxAg7WNcQfPd8LY2o7XOEYseFIl3BBhmlQbMR8fJNjGiuK7AS7ynMA3FcCPB8UM, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 19:12:57.763,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,8075,"[7] recordIndex=3, title=Go to Mercadona, startTime=2020/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 19:13:06.243,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,8077,"[8] recordIndex=3, title=Go to Mercadona, startTime=2020/10/29 11:00, endTime=2020/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 19:13:14.649,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,8038,"[9] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/28 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 19:13:23.074,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,8028,"[10] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 19:13:31.739,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,8367,"[11] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=8KjqE4LanMbAMbJ9SD6ZmQlLqfXTrUZRtyJ0xHVVoMQt9sdi1v5gXhAPZvkM0csMUhTM1Pw910gY3eiEB6k0h7Azt5zxdW3y4NEJo0hZ1GaxnvXbD5b4qGDcj1njjW07Jc54Hq0GxrBsxyMRhvqJAU1RGqBhMGSf1fKUmi19EolIBlEJIzoXV4Tbku1apNVbtd6KxfFW3E8lhWbe3pmKiocMJ73c4EKpnEsMo2lVSAinVHKHT5OsRM27VBZ9VIqQk61m6O53KpO5tMrTjgQcRQU89ssLOxCkyURH8CHOUEX7ioJip4wibusfznx3lHZd2MI5DfKMYwGJmH2W2WAGUY3hMvyZMDBNRTTPp5xdGAtuq2IrAqFaVukBXCQu12zW1GOdznsvTeIe3qvIbADER2peIvaZ5IFBCy8imFuy6Ww3XiITedhwXjyXWzV3pTIq2cHD4fZsm4HP3p6yR43k7Ucp9q0DzWF7GEHCO3eMwLWEmROMdRxE5v6udJ44kld…, info=https://example.org/",OK
2021-12-05 19:13:40.125,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,8070,"[12] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=aaaaaaaaa",OK
2021-12-05 19:13:48.301,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,7841,"[13] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.5, description=you've won two million dollar, info=https://example.org/",OK
2021-12-05 19:14:25.241,acme.testing.officer.duty.OfficerDutyDeleteTest,delete,6817,"[1] recordIndex=0",OK
2021-12-05 19:14:32.146,acme.testing.officer.duty.OfficerDutyDeleteTest,delete,6610,"[2] recordIndex=0",OK
2021-12-05 19:14:39.107,acme.testing.officer.duty.OfficerDutyDeleteTest,delete,6646,"[3] recordIndex=0",OK
2021-12-05 19:14:46.103,acme.testing.officer.duty.OfficerDutyDeleteTest,delete,6697,"[4] recordIndex=0",OK
2021-12-05 19:15:30.188,acme.testing.officer.duty.OfficerDutyCreateTest,createPositiveIsPublic,11161,"[1] recordIndex=4, title=Go to Mercadona, startTime=2022/12/29 11:00, endTime=2022/12/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 19:15:40.744,acme.testing.officer.duty.OfficerDutyCreateTest,createPositiveIsPrivate,10215,"[1] recordIndex=4, title=Go to Mercadona, startTime=2022/12/29 11:00, endTime=2022/12/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 19:15:48.264,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7199,"[1] recordIndex=0, title=null, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 19:15:55.942,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7365,"[2] recordIndex=0, title=Go to Mercadona, startTime=null, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 19:16:03.529,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7305,"[3] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=null, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 19:16:11.208,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7343,"[4] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=null, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 19:16:18.711,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7181,"[5] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=null, info=https://example.org/",OK
2021-12-05 19:16:26.302,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7308,"[6] recordIndex=0, title=4kEGLCZ11in6lMnACksASkgz0qgFxAg7WNcQfPd8LY2o7XOEYseFIl3BBhmlQbMR8fJNjGiuK7AS7ynMA3FcCPB8UM, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 19:16:33.845,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7235,"[7] recordIndex=0, title=Go to Mercadona, startTime=2020/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 19:16:41.424,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7234,"[8] recordIndex=0, title=Go to Mercadona, startTime=2020/10/29 11:00, endTime=2020/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 19:16:49.116,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7335,"[9] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/28 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 19:16:57.121,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7690,"[10] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 19:17:04.825,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7424,"[11] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=8KjqE4LanMbAMbJ9SD6ZmQlLqfXTrUZRtyJ0xHVVoMQt9sdi1v5gXhAPZvkM0csMUhTM1Pw910gY3eiEB6k0h7Azt5zxdW3y4NEJo0hZ1GaxnvXbD5b4qGDcj1njjW07Jc54Hq0GxrBsxyMRhvqJAU1RGqBhMGSf1fKUmi19EolIBlEJIzoXV4Tbku1apNVbtd6KxfFW3E8lhWbe3pmKiocMJ73c4EKpnEsMo2lVSAinVHKHT5OsRM27VBZ9VIqQk61m6O53KpO5tMrTjgQcRQU89ssLOxCkyURH8CHOUEX7ioJip4wibusfznx3lHZd2MI5DfKMYwGJmH2W2WAGUY3hMvyZMDBNRTTPp5xdGAtuq2IrAqFaVukBXCQu12zW1GOdznsvTeIe3qvIbADER2peIvaZ5IFBCy8imFuy6Ww3XiITedhwXjyXWzV3pTIq2cHD4fZsm4HP3p6yR43k7Ucp9q0DzWF7GEHCO3eMwLWEmROMdRxE5v6udJ44kld…, info=https://example.org/",OK
2021-12-05 19:17:12.341,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7192,"[12] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=aaaaaaaaa",OK
2021-12-05 19:17:19.961,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7301,"[13] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.5, description=you've won two million dollar, info=https://example.org/",OK
2021-12-05 19:17:53.368,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,1989,"[1] recordIndex=0, moment=2021/11/28 19:39, author=John Doe, text=I'm happy!, title=2111/28-12345",OK
2021-12-05 19:17:55.595,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,1923,"[2] recordIndex=1, moment=2021/11/28 15:55, author=Jane Doe, text=I'm the master of my room!, title=2111/28-12346",OK
2021-12-05 19:17:57.901,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,1974,"[3] recordIndex=2, moment=2021/11/28 00:00, author=Foo Bar, text=Just turning 50!, title=2111/28-12347",OK
2021-12-05 19:18:32.593,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3111,"[1] recordIndex=0, author=null, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=EUR 21.92",OK
2021-12-05 19:18:36.008,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3114,"[2] recordIndex=1, author=Albus Dumbledore, text=null, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=EUR 21.92",OK
2021-12-05 19:18:39.5,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3117,"[3] recordIndex=2, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=null, xx4=EUR 21.92",OK
2021-12-05 19:18:46.163,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,6332,"[4] recordIndex=3, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=null",OK
2021-12-05 19:18:51.891,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,4688,"[5] recordIndex=4, author=Alb, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=EUR 21.92",OK
2021-12-05 19:19:00.311,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,7971,"[6] recordIndex=5, author=Albus Dumbledore the greates wizard in all the entire world, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=EUR 21.92",OK
2021-12-05 19:19:07.336,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,6547,"[7] recordIndex=6, author=Albus Dumbledore, text=Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec cursus ut sapien ac porttitor. Proin quis porta eros. Curabitur sodales iaculis tellus, eu interdum velit hendrerit laoreet. Quisque dui libero, viverra a posuere mattis, congue sit amet nibh. Curabitur ac molestie lacus. Pellentesque velit enim, euismod non sodales a, molestie id tortor. Pellentesque vitae mauris hendrerit, commodo tellus vitae, euismod nisi. Aenean feugiat ultrices metus vel eleifend. Donec quis luctus augue, vitae consectetu…, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=EUR 21.92",OK
2021-12-05 19:19:11.117,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3406,"[8] recordIndex=7, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=hola, xx3=2022/10/03 00:00, xx4=EUR 21.92",OK
2021-12-05 19:19:15.403,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3914,"[9] recordIndex=8, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03, xx4=EUR 21.92",OK
2021-12-05 19:19:19.085,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3326,"[10] recordIndex=9, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=EUR",OK
2021-12-05 19:19:23.006,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3465,"[11] recordIndex=10, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=21.92",OK
2021-12-05 19:19:26.876,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3551,"[12] recordIndex=11, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=Dollar 21.92",OK
2021-12-05 19:19:30.992,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3542,"[13] recordIndex=12, author=sex sex sex, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=EUR 21.92",OK
2021-12-05 19:19:34.811,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3452,"[14] recordIndex=13, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus sex hard core, info=https://www.oracle.com/es/index.html, xx3=2021/10/03 00:00, xx4=EUR 21.92",OK
2021-12-05 19:19:38.741,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3461,"[15] recordIndex=14, author=SEX SEX, text=Draco dormiens nunquam titillandus sex hard core, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=EUR 21.92",OK
2021-12-05 19:19:42.622,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3539,"[16] recordIndex=15, author=Sex SEX, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=GBP 21.92",OK
2021-12-05 19:19:46.921,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3880,"[17] recordIndex=16, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus SEX HARD CORE, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=EUR 21.92",OK
2021-12-05 19:19:55.345,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,7750,"[1] recordIndex=0, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/11/03 00:00, xx4=USD 21.92",OK
2021-12-05 19:19:59.79,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,3781,"[1] recordIndex=0, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx2=2020/06/01, xx3=2022/10/03 00:00, xx4=EUR 21.92",OK
2021-12-05 19:20:03.523,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,3403,"[2] recordIndex=1, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx2=null, xx3=2022/10/03 00:00, xx4=EUR 21.92",OK
2021-12-05 19:20:07.078,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,3175,"[3] recordIndex=2, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx2=asbd, xx3=2022/10/03 00:00, xx4=EUR 21.92",OK
2021-12-05 19:20:10.864,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,3395,"[4] recordIndex=3, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx2=2109/10-12345, xx3=2022/10/03 00:00, xx4=EUR 21.92",OK
