timestamp,test-class,test-method,time,description,result
2021-12-05 17:40:11.943,administrator.AdministratorConfigurationUpdateTest,updateNegativeTests,6750,"[6] recordIndex=1, words=sexo, duro, viagra, cialis, nigeria, has ganado, millón de dolares, threshold=null, language=Español",OK
2021-12-05 17:40:47.346,acme.testing.anonymous.duty.AnonymousDutyListAndShowTest,listAndShowTest,4255,"[1] recordIndex=0, title=Play Dark Souls Remastered, startTime=2022/06/30 11:20, endTime=2022/06/30 15:20, workload=2.50, description=I love the reign of Lordran, info=https://web.archive.org/web/20110205223704/http://www.fromsoftware.jp/darksouls/, isPublic=true, officer=officer1Officer",OK
2021-12-05 17:40:51.145,acme.testing.anonymous.duty.AnonymousDutyListAndShowTest,listAndShowTest,3421,"[2] recordIndex=1, title=Study biology, startTime=2022/06/10 11:30, endTime=2022/06/13 13:00, workload=1.15, description=I'm a mad scientist, info=null, isPublic=true, officer=officer1Officer",OK
2021-12-05 17:40:52.063,acme.testing.anonymous.duty.AnonymousDutyListAndShowTest,listAndShowNegativeTest,575,"[1] ",OK
2021-12-05 17:40:52.929,acme.testing.anonymous.duty.AnonymousDutyListAndShowTest,listAndShowNegativeTest,414,"[2] ",OK
2021-12-05 17:41:30.405,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,show,6244,"[1] ratioShoutMarked=0.50, ratioShoutZeroBudget=0.25, averageByDollar=40.23, averageByEuro=19.20, averageByPound=69.69, deviationByDollar=40.23, deviationByEuro=0.00, deviationByPound=0.00, averageNumberOfJobsPerEmployer=2.00, averageNumberOfApplicationsPerWorker=1.00, averageNumberOfApplicationsPerEmployer=0.50, numberOfDutiesPublic=2, numberOfDutiesPrivate=2, numberOfDutiesFinished=0, numberOfDutiesUnfinished=4, averageWorkload=1.37, deviationWorkload=0.81, maximumWorkload=2.50, minimumWorkload=0.25, averageExecutionPeriod=0.33, deviationExecutionPeriod=0.92, maximumExecutionPeriod=1.06, minimumExecutionPeriod=0.01",expected: <0.33> but was: <0.83>
2021-12-05 17:42:12.644,acme.testing.officer.duty.OfficerDutyListAndShowTest,listAll,7739,"[1] recordIndex=0, title=Play Dark Souls Remastered, startTime=2022/06/30 11:20, endTime=2022/06/30 15:20, workload=2.50, description=I love the reign of Lordran, info=https://web.archive.org/web/20110205223704/http://www.fromsoftware.jp/darksouls/",OK
2021-12-05 17:42:20.332,acme.testing.officer.duty.OfficerDutyListAndShowTest,listAll,7319,"[2] recordIndex=1, title=Do the dishes, startTime=2022/06/28 12:00, endTime=2022/06/28 12:15, workload=0.25, description=I don't want to..., info=https://www.bosch-home.es/",OK
2021-12-05 17:42:28.069,acme.testing.officer.duty.OfficerDutyListAndShowTest,listAll,7383,"[3] recordIndex=2, title=Study biology, startTime=2022/06/10 11:30, endTime=2022/06/13 13:00, workload=1.15, description=I'm a mad scientist, info=null",OK
2021-12-05 17:42:35.787,acme.testing.officer.duty.OfficerDutyListAndShowTest,listAll,7374,"[4] recordIndex=3, title=Do excercice, startTime=2022/06/08 14:00, endTime=2022/06/08 16:00, workload=1.59, description=Getting power!, info=null",OK
2021-12-05 17:43:19.14,acme.testing.officer.duty.OfficerDutyUpdateTest,updatePositive,12278,"[1] recordIndex=3, title=Ir al Lidl, startTime=2022/10/10 11:00, endTime=2022/10/10 13:00, workload=0.15, description=compra los ingredientes especiales de la semana italiana, info=https://www.lidl.es/",OK
2021-12-05 17:43:27.687,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,8235,"[1] recordIndex=3, title=null, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 17:43:36.354,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,8333,"[2] recordIndex=3, title=Go to Mercadona, startTime=null, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 17:43:44.881,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,8215,"[3] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=null, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 17:43:53.299,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,8132,"[4] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=null, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 17:44:01.804,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,8174,"[5] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=null, info=https://example.org/",OK
2021-12-05 17:44:10.611,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,8505,"[6] recordIndex=3, title=4kEGLCZ11in6lMnACksASkgz0qgFxAg7WNcQfPd8LY2o7XOEYseFIl3BBhmlQbMR8fJNjGiuK7AS7ynMA3FcCPB8UM, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 17:44:19.131,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,8189,"[7] recordIndex=3, title=Go to Mercadona, startTime=2020/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 17:44:27.973,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,8545,"[8] recordIndex=3, title=Go to Mercadona, startTime=2020/10/29 11:00, endTime=2020/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 17:44:37.448,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,9128,"[9] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/28 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 17:44:45.954,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,8225,"[10] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 17:44:54.55,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,8242,"[11] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=8KjqE4LanMbAMbJ9SD6ZmQlLqfXTrUZRtyJ0xHVVoMQt9sdi1v5gXhAPZvkM0csMUhTM1Pw910gY3eiEB6k0h7Azt5zxdW3y4NEJo0hZ1GaxnvXbD5b4qGDcj1njjW07Jc54Hq0GxrBsxyMRhvqJAU1RGqBhMGSf1fKUmi19EolIBlEJIzoXV4Tbku1apNVbtd6KxfFW3E8lhWbe3pmKiocMJ73c4EKpnEsMo2lVSAinVHKHT5OsRM27VBZ9VIqQk61m6O53KpO5tMrTjgQcRQU89ssLOxCkyURH8CHOUEX7ioJip4wibusfznx3lHZd2MI5DfKMYwGJmH2W2WAGUY3hMvyZMDBNRTTPp5xdGAtuq2IrAqFaVukBXCQu12zW1GOdznsvTeIe3qvIbADER2peIvaZ5IFBCy8imFuy6Ww3XiITedhwXjyXWzV3pTIq2cHD4fZsm4HP3p6yR43k7Ucp9q0DzWF7GEHCO3eMwLWEmROMdRxE5v6udJ44kld…, info=https://example.org/",OK
2021-12-05 17:45:02.961,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,8116,"[12] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=aaaaaaaaa",OK
2021-12-05 17:45:11.544,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,8221,"[13] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.5, description=you've won two million dollar, info=https://example.org/",OK
2021-12-05 17:45:49.66,acme.testing.officer.duty.OfficerDutyDeleteTest,delete,7118,"[1] recordIndex=0",OK
2021-12-05 17:45:56.542,acme.testing.officer.duty.OfficerDutyDeleteTest,delete,6586,"[2] recordIndex=0",OK
2021-12-05 17:46:03.672,acme.testing.officer.duty.OfficerDutyDeleteTest,delete,6742,"[3] recordIndex=0",OK
2021-12-05 17:46:11.194,acme.testing.officer.duty.OfficerDutyDeleteTest,delete,7211,"[4] recordIndex=0",OK
2021-12-05 17:46:51.382,acme.testing.officer.duty.OfficerDutyCreateTest,createPositiveIsPublic,7420,"[1] recordIndex=4, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",Record index 4 is out of range
2021-12-05 17:46:58.937,acme.testing.officer.duty.OfficerDutyCreateTest,createPositiveIsPrivate,6997,"[1] recordIndex=4, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",Record index 4 is out of range
2021-12-05 17:47:06.623,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7248,"[1] recordIndex=0, title=null, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 17:47:14.234,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7317,"[2] recordIndex=0, title=Go to Mercadona, startTime=null, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 17:47:21.769,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7238,"[3] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=null, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 17:47:29.354,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7266,"[4] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=null, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 17:47:36.992,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7305,"[5] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=null, info=https://example.org/",OK
2021-12-05 17:47:44.681,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7394,"[6] recordIndex=0, title=4kEGLCZ11in6lMnACksASkgz0qgFxAg7WNcQfPd8LY2o7XOEYseFIl3BBhmlQbMR8fJNjGiuK7AS7ynMA3FcCPB8UM, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 17:47:52.187,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7226,"[7] recordIndex=0, title=Go to Mercadona, startTime=2020/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 17:47:59.885,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7367,"[8] recordIndex=0, title=Go to Mercadona, startTime=2020/10/29 11:00, endTime=2020/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 17:48:07.531,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7320,"[9] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/28 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 17:48:15.158,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7345,"[10] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-05 17:48:22.989,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7498,"[11] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=8KjqE4LanMbAMbJ9SD6ZmQlLqfXTrUZRtyJ0xHVVoMQt9sdi1v5gXhAPZvkM0csMUhTM1Pw910gY3eiEB6k0h7Azt5zxdW3y4NEJo0hZ1GaxnvXbD5b4qGDcj1njjW07Jc54Hq0GxrBsxyMRhvqJAU1RGqBhMGSf1fKUmi19EolIBlEJIzoXV4Tbku1apNVbtd6KxfFW3E8lhWbe3pmKiocMJ73c4EKpnEsMo2lVSAinVHKHT5OsRM27VBZ9VIqQk61m6O53KpO5tMrTjgQcRQU89ssLOxCkyURH8CHOUEX7ioJip4wibusfznx3lHZd2MI5DfKMYwGJmH2W2WAGUY3hMvyZMDBNRTTPp5xdGAtuq2IrAqFaVukBXCQu12zW1GOdznsvTeIe3qvIbADER2peIvaZ5IFBCy8imFuy6Ww3XiITedhwXjyXWzV3pTIq2cHD4fZsm4HP3p6yR43k7Ucp9q0DzWF7GEHCO3eMwLWEmROMdRxE5v6udJ44kld…, info=https://example.org/",OK
2021-12-05 17:48:30.629,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7306,"[12] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=aaaaaaaaa",OK
2021-12-05 17:48:38.307,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7397,"[13] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.5, description=you've won two million dollar, info=https://example.org/",OK
2021-12-05 17:49:09.595,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,1273,"[1] recordIndex=0, moment=2021/12/28 19:39, author=John Doe, text=I'm happy!, title=2111/28-12345",Expected value '2021/12/28 19:39' in attribute 0 of record 0, but found '2021/11/28 19:39'
2021-12-05 17:49:11.078,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,1139,"[2] recordIndex=1, moment=2021/12/28 15:55, author=Jane Doe, text=I'm the master of my room!, title=2111/28-12346",Expected value '2021/12/28 15:55' in attribute 0 of record 1, but found '2021/11/28 15:55'
2021-12-05 17:49:12.563,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,1163,"[3] recordIndex=2, moment=2021/12/28 00:00, author=Foo Bar, text=Just turning 50!, title=2111/28-12347",Expected value '2021/12/28 00:00' in attribute 0 of record 2, but found '2021/11/28 00:00'
2021-12-05 17:49:48.625,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3124,"[1] recordIndex=0, author=null, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=EUR 21.92",OK
2021-12-05 17:49:52.024,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3086,"[2] recordIndex=1, author=Albus Dumbledore, text=null, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=EUR 21.92",OK
2021-12-05 17:49:55.527,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3191,"[3] recordIndex=2, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=null, budget=EUR 21.92",OK
2021-12-05 17:49:58.936,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3098,"[4] recordIndex=3, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=null",OK
2021-12-05 17:50:02.466,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3235,"[5] recordIndex=4, author=Alb, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=EUR 21.92",OK
2021-12-05 17:50:05.991,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3230,"[6] recordIndex=5, author=Albus Dumbledore the greates wizard in all the entire world, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=EUR 21.92",OK
2021-12-05 17:50:09.695,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3364,"[7] recordIndex=6, author=Albus Dumbledore, text=Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec cursus ut sapien ac porttitor. Proin quis porta eros. Curabitur sodales iaculis tellus, eu interdum velit hendrerit laoreet. Quisque dui libero, viverra a posuere mattis, congue sit amet nibh. Curabitur ac molestie lacus. Pellentesque velit enim, euismod non sodales a, molestie id tortor. Pellentesque vitae mauris hendrerit, commodo tellus vitae, euismod nisi. Aenean feugiat ultrices metus vel eleifend. Donec quis luctus augue, vitae consectetu…, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=EUR 21.92",OK
2021-12-05 17:50:13.204,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3209,"[8] recordIndex=7, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=hola, deadline=2022/10/03 00:00, budget=EUR 21.92",OK
2021-12-05 17:50:16.829,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3330,"[9] recordIndex=8, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2022/10/03, budget=EUR 21.92",OK
2021-12-05 17:50:20.429,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3241,"[10] recordIndex=9, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=EUR",OK
2021-12-05 17:50:23.934,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3177,"[11] recordIndex=10, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=21.92",OK
2021-12-05 17:50:27.45,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3211,"[12] recordIndex=11, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=Dollar 21.92",OK
2021-12-05 17:50:31.025,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3283,"[13] recordIndex=12, author=sex sex sex, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=EUR 21.92",OK
2021-12-05 17:50:34.5,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3170,"[14] recordIndex=13, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus sex hard core, info=https://www.oracle.com/es/index.html, deadline=2021/10/03 00:00, budget=EUR 21.92",OK
2021-12-05 17:50:38.194,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3366,"[15] recordIndex=14, author=SEX SEX, text=Draco dormiens nunquam titillandus sex hard core, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=EUR 21.92",OK
2021-12-05 17:50:41.71,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3175,"[16] recordIndex=15, author=Sex SEX, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=GBP 21.92",OK
2021-12-05 17:50:45.293,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3285,"[17] recordIndex=16, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus SEX HARD CORE, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=EUR 21.92",OK
2021-12-05 17:50:51.061,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,5415,"[1] recordIndex=0, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2022/11/03 00:00, budget=USD 21.92",OK
2021-12-05 17:50:54.617,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,3211,"[1] recordIndex=0, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, marker=2020/06/01, deadline=2022/10/03 00:00, budget=EUR 21.92",OK
2021-12-05 17:50:58.128,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,3216,"[2] recordIndex=1, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, marker=null, deadline=2022/10/03 00:00, budget=EUR 21.92",OK
2021-12-05 17:51:01.613,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,3204,"[3] recordIndex=2, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, marker=asbd, deadline=2022/10/03 00:00, budget=EUR 21.92",OK
2021-12-05 17:51:05.034,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,3123,"[4] recordIndex=3, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, marker=2109/10-12345, deadline=2022/10/03 00:00, budget=EUR 21.92",OK
