timestamp,test-class,test-method,time,description,result
2021-12-14 15:53:16.658,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6731,"[6] recordIndex=3, title=4kEGLCZ11in6lMnACksASkgz0qgFxAg7WNcQfPd8LY2o7XOEYseFIl3BBhmlQbMR8fJNjGiuK7AS7ynMA3FcCPB8UM, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 15:53:23.758,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6814,"[7] recordIndex=3, title=Go to Mercadona, startTime=2020/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 15:53:30.677,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6641,"[8] recordIndex=3, title=Go to Mercadona, startTime=2020/10/29 11:00, endTime=2020/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 15:53:37.679,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6754,"[9] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/28 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 15:53:44.535,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6609,"[10] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 15:53:51.662,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6864,"[11] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=8KjqE4LanMbAMbJ9SD6ZmQlLqfXTrUZRtyJ0xHVVoMQt9sdi1v5gXhAPZvkM0csMUhTM1Pw910gY3eiEB6k0h7Azt5zxdW3y4NEJo0hZ1GaxnvXbD5b4qGDcj1njjW07Jc54Hq0GxrBsxyMRhvqJAU1RGqBhMGSf1fKUmi19EolIBlEJIzoXV4Tbku1apNVbtd6KxfFW3E8lhWbe3pmKiocMJ73c4EKpnEsMo2lVSAinVHKHT5OsRM27VBZ9VIqQk61m6O53KpO5tMrTjgQcRQU89ssLOxCkyURH8CHOUEX7ioJip4wibusfznx3lHZd2MI5DfKMYwGJmH2W2WAGUY3hMvyZMDBNRTTPp5xdGAtuq2IrAqFaVukBXCQu12zW1GOdznsvTeIe3qvIbADER2peIvaZ5IFBCy8imFuy6Ww3XiITedhwXjyXWzV3pTIq2cHD4fZsm4HP3p6yR43k7Ucp9q0DzWF7GEHCO3eMwLWEmROMdRxE5v6udJ44kld…, info=https://example.org/",OK
2021-12-14 15:53:58.508,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6596,"[12] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=aaaaaaaaa",OK
2021-12-14 15:54:05.38,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6616,"[13] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.5, description=you've won two million dollar, info=https://example.org/",OK
2021-12-14 15:54:20.367,acme.testing.officer.duty.OfficerDutyDeleteTest,delete,5772,"[1] recordIndex=0",OK
2021-12-14 15:54:26.484,acme.testing.officer.duty.OfficerDutyDeleteTest,delete,5855,"[2] recordIndex=0",OK
2021-12-14 15:54:32.453,acme.testing.officer.duty.OfficerDutyDeleteTest,delete,5719,"[3] recordIndex=0",OK
2021-12-14 15:54:38.508,acme.testing.officer.duty.OfficerDutyDeleteTest,delete,5808,"[4] recordIndex=0",OK
2021-12-14 15:54:57.636,acme.testing.officer.duty.OfficerDutyCreateTest,createPositiveIsPublic,8936,"[1] recordIndex=4, title=Go to Mercadona, startTime=2022/12/29 11:00, endTime=2022/12/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 15:55:07.081,acme.testing.officer.duty.OfficerDutyCreateTest,createPositiveIsPrivate,9160,"[1] recordIndex=4, title=Go to Mercadona, startTime=2022/12/29 11:00, endTime=2022/12/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 15:55:13.412,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6067,"[1] recordIndex=0, title=null, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 15:55:19.75,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6070,"[2] recordIndex=0, title=Go to Mercadona, startTime=null, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 15:55:26.067,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6049,"[3] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=null, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 15:55:32.399,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6083,"[4] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=null, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 15:55:38.77,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6106,"[5] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=null, info=https://example.org/",OK
2021-12-14 15:55:45.404,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6364,"[6] recordIndex=0, title=4kEGLCZ11in6lMnACksASkgz0qgFxAg7WNcQfPd8LY2o7XOEYseFIl3BBhmlQbMR8fJNjGiuK7AS7ynMA3FcCPB8UM, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 15:55:51.633,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5990,"[7] recordIndex=0, title=Go to Mercadona, startTime=2020/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 15:55:58.026,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6114,"[8] recordIndex=0, title=Go to Mercadona, startTime=2020/10/29 11:00, endTime=2020/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 15:56:04.345,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6024,"[9] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/28 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 15:56:10.661,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6050,"[10] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 15:56:17.129,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6230,"[11] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=8KjqE4LanMbAMbJ9SD6ZmQlLqfXTrUZRtyJ0xHVVoMQt9sdi1v5gXhAPZvkM0csMUhTM1Pw910gY3eiEB6k0h7Azt5zxdW3y4NEJo0hZ1GaxnvXbD5b4qGDcj1njjW07Jc54Hq0GxrBsxyMRhvqJAU1RGqBhMGSf1fKUmi19EolIBlEJIzoXV4Tbku1apNVbtd6KxfFW3E8lhWbe3pmKiocMJ73c4EKpnEsMo2lVSAinVHKHT5OsRM27VBZ9VIqQk61m6O53KpO5tMrTjgQcRQU89ssLOxCkyURH8CHOUEX7ioJip4wibusfznx3lHZd2MI5DfKMYwGJmH2W2WAGUY3hMvyZMDBNRTTPp5xdGAtuq2IrAqFaVukBXCQu12zW1GOdznsvTeIe3qvIbADER2peIvaZ5IFBCy8imFuy6Ww3XiITedhwXjyXWzV3pTIq2cHD4fZsm4HP3p6yR43k7Ucp9q0DzWF7GEHCO3eMwLWEmROMdRxE5v6udJ44kld…, info=https://example.org/",OK
2021-12-14 15:56:23.495,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6102,"[12] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=aaaaaaaaa",OK
2021-12-14 15:56:29.801,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6054,"[13] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.5, description=you've won two million dollar, info=https://example.org/",OK
2021-12-14 15:56:42.194,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,1702,"[1] recordIndex=0, moment=2021/11/28 19:39, author=John Doe, text=I'm happy!, title=2111/28-12345",OK
2021-12-14 15:56:44.129,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,1678,"[2] recordIndex=1, moment=2021/11/28 15:55, author=Jane Doe, text=I'm the master of my room!, title=2111/28-12346",OK
2021-12-14 15:56:46.049,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,1676,"[3] recordIndex=2, moment=2021/11/28 00:00, author=Foo Bar, text=Just turning 50!, title=2111/28-12347",OK
2021-12-14 15:56:58.22,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2578,"[1] recordIndex=0, author=null, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 15:57:01.082,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2598,"[2] recordIndex=1, author=Albus Dumbledore, text=null, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 15:57:03.981,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2613,"[3] recordIndex=2, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=null, xx4=XXB 21.92",OK
2021-12-14 15:57:06.813,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2596,"[4] recordIndex=3, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=null",OK
2021-12-14 15:57:09.68,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2586,"[5] recordIndex=4, author=Alb, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 15:57:12.549,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2617,"[6] recordIndex=5, author=Albus Dumbledore the greates wizard in all the entire world, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 15:57:15.58,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2785,"[7] recordIndex=6, author=Albus Dumbledore, text=Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec cursus ut sapien ac porttitor. Proin quis porta eros. Curabitur sodales iaculis tellus, eu interdum velit hendrerit laoreet. Quisque dui libero, viverra a posuere mattis, congue sit amet nibh. Curabitur ac molestie lacus. Pellentesque velit enim, euismod non sodales a, molestie id tortor. Pellentesque vitae mauris hendrerit, commodo tellus vitae, euismod nisi. Aenean feugiat ultrices metus vel eleifend. Donec quis luctus augue, vitae consectetu…, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 15:57:18.433,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2582,"[8] recordIndex=7, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=hola, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 15:57:21.249,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2563,"[9] recordIndex=8, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03, xx4=XXB 21.92",OK
2021-12-14 15:57:24.101,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2617,"[10] recordIndex=9, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=XXB",OK
2021-12-14 15:57:26.913,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2561,"[11] recordIndex=10, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=21.92",OK
2021-12-14 15:57:29.761,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2585,"[12] recordIndex=11, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=ERR 21.92",OK
2021-12-14 15:57:32.678,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2666,"[13] recordIndex=12, author=sex sex sex, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 15:57:35.582,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2621,"[14] recordIndex=13, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus sex hard core, info=https://www.oracle.com/es/index.html, xx3=2021/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 15:57:38.476,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2640,"[15] recordIndex=14, author=SEX SEX, text=Draco dormiens nunquam titillandus sex hard core, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 15:57:41.349,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2603,"[16] recordIndex=15, author=Sex SEX, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=XXC 21.92",OK
2021-12-14 15:57:44.24,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2606,"[17] recordIndex=16, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus SEX HARD CORE, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 15:57:48.701,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4162,"[1] recordIndex=0, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/11/03 00:00, xx4=XXA 21.92",OK
2021-12-14 15:57:51.585,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,2568,"[1] recordIndex=0, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx2=2020/06/01, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 15:57:54.421,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,2581,"[2] recordIndex=1, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx2=null, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 15:57:57.32,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,2663,"[3] recordIndex=2, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx2=asbd, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 15:58:00.149,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,2584,"[4] recordIndex=3, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx2=2109/10-12345, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
