timestamp,test-class,test-method,time,description,result
2021-12-14 17:45:39.271,administrator.AdministratorConfigurationUpdateTest,updateNegativeTests,5913,"[5] recordIndex=1, words=sexo, duro, viagra, cialis, nigeria, has ganado, millón de dolares, threshold=2, language=Español",OK
2021-12-14 17:45:45.373,administrator.AdministratorConfigurationUpdateTest,updateNegativeTests,5837,"[6] recordIndex=1, words=sexo, duro, viagra, cialis, nigeria, has ganado, millón de dolares, threshold=null, language=Español",OK
2021-12-14 17:45:58.468,acme.testing.anonymous.duty.AnonymousDutyListAndShowTest,listAndShowTest,2899,"[1] recordIndex=0, title=Play Dark Souls Remastered, startTime=2022/06/30 11:20, endTime=2022/06/30 15:20, workload=2.50, description=I love the reign of Lordran, info=https://web.archive.org/web/20110205223704/http://www.fromsoftware.jp/darksouls/, isPublic=true, officer=officer1Officer",OK
2021-12-14 17:46:01.586,acme.testing.anonymous.duty.AnonymousDutyListAndShowTest,listAndShowTest,2857,"[2] recordIndex=1, title=Study biology, startTime=2022/06/10 11:30, endTime=2022/06/13 13:00, workload=1.15, description=I'm a mad scientist, info=null, isPublic=true, officer=officer1Officer",OK
2021-12-14 17:46:02.066,acme.testing.anonymous.duty.AnonymousDutyListAndShowTest,listAndShowNegativeTest,229,"[1] ",OK
2021-12-14 17:46:02.53,acme.testing.anonymous.duty.AnonymousDutyListAndShowTest,listAndShowNegativeTest,209,"[2] ",OK
2021-12-14 17:46:17.212,acme.testing.administrator.dashboard.AdministratorDashboardShowTest,show,4775,"[1] ratioShoutMarked=0.50, ratioShoutZeroBudget=0.25, averageByEUR=40.23, averageByUSD=19.20, averageByGBP=69.69, deviationByEUR=40.23, deviationByUSD=0.00, deviationByGBP=0.00, averageNumberOfJobsPerEmployer=2.00, averageNumberOfApplicationsPerWorker=1.00, averageNumberOfApplicationsPerEmployer=0.50, numberOfDutiesPublic=2, numberOfDutiesPrivate=2, numberOfDutiesFinished=0, numberOfDutiesUnfinished=4, averageWorkload=1.37, deviationWorkload=0.81, maximumWorkload=2.50, minimumWorkload=0.25, averageExecutionPeriod=0.83, deviationExecutionPeriod=1.52, maximumExecutionPeriod=3.06, minimumExecutionPeriod=0.01",OK
2021-12-14 17:46:33.082,acme.testing.officer.duty.OfficerDutyListAndShowTest,listAll,6171,"[1] recordIndex=0, title=Play Dark Souls Remastered, startTime=2022/06/30 11:20, endTime=2022/06/30 15:20, workload=2.50, description=I love the reign of Lordran, info=https://web.archive.org/web/20110205223704/http://www.fromsoftware.jp/darksouls/",OK
2021-12-14 17:46:39.477,acme.testing.officer.duty.OfficerDutyListAndShowTest,listAll,6118,"[2] recordIndex=1, title=Do the dishes, startTime=2022/06/28 12:00, endTime=2022/06/28 12:15, workload=0.25, description=I don't want to..., info=https://www.bosch-home.es/",OK
2021-12-14 17:46:45.888,acme.testing.officer.duty.OfficerDutyListAndShowTest,listAll,6162,"[3] recordIndex=2, title=Study biology, startTime=2022/06/10 11:30, endTime=2022/06/13 13:00, workload=1.15, description=I'm a mad scientist, info=null",OK
2021-12-14 17:46:52.382,acme.testing.officer.duty.OfficerDutyListAndShowTest,listAll,6117,"[4] recordIndex=3, title=Do excercice, startTime=2022/06/08 14:00, endTime=2022/06/08 16:00, workload=1.59, description=Getting power!, info=null",OK
2021-12-14 17:47:12.108,acme.testing.officer.duty.OfficerDutyUpdateTest,updatePositive,9797,"[1] recordIndex=3, title=Ir al Lidl, startTime=2022/10/10 11:00, endTime=2022/10/10 13:00, workload=0.15, description=compra los ingredientes especiales de la semana italiana, info=https://www.lidl.es/",OK
2021-12-14 17:47:19.089,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6712,"[1] recordIndex=3, title=null, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 17:47:26.062,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6706,"[2] recordIndex=3, title=Go to Mercadona, startTime=null, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 17:47:33.041,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6697,"[3] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=null, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 17:47:39.989,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6698,"[4] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=null, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 17:47:46.976,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6736,"[5] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=null, info=https://example.org/",OK
2021-12-14 17:47:53.991,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6750,"[6] recordIndex=3, title=4kEGLCZ11in6lMnACksASkgz0qgFxAg7WNcQfPd8LY2o7XOEYseFIl3BBhmlQbMR8fJNjGiuK7AS7ynMA3FcCPB8UM, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 17:48:01.22,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6789,"[7] recordIndex=3, title=Go to Mercadona, startTime=2020/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 17:48:08.21,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6746,"[8] recordIndex=3, title=Go to Mercadona, startTime=2020/10/29 11:00, endTime=2020/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 17:48:15.226,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6735,"[9] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/28 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 17:48:22.193,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6698,"[10] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 17:48:29.376,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6893,"[11] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=8KjqE4LanMbAMbJ9SD6ZmQlLqfXTrUZRtyJ0xHVVoMQt9sdi1v5gXhAPZvkM0csMUhTM1Pw910gY3eiEB6k0h7Azt5zxdW3y4NEJo0hZ1GaxnvXbD5b4qGDcj1njjW07Jc54Hq0GxrBsxyMRhvqJAU1RGqBhMGSf1fKUmi19EolIBlEJIzoXV4Tbku1apNVbtd6KxfFW3E8lhWbe3pmKiocMJ73c4EKpnEsMo2lVSAinVHKHT5OsRM27VBZ9VIqQk61m6O53KpO5tMrTjgQcRQU89ssLOxCkyURH8CHOUEX7ioJip4wibusfznx3lHZd2MI5DfKMYwGJmH2W2WAGUY3hMvyZMDBNRTTPp5xdGAtuq2IrAqFaVukBXCQu12zW1GOdznsvTeIe3qvIbADER2peIvaZ5IFBCy8imFuy6Ww3XiITedhwXjyXWzV3pTIq2cHD4fZsm4HP3p6yR43k7Ucp9q0DzWF7GEHCO3eMwLWEmROMdRxE5v6udJ44kld…, info=https://example.org/",OK
2021-12-14 17:48:36.458,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6797,"[12] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=aaaaaaaaa",OK
2021-12-14 17:48:43.399,acme.testing.officer.duty.OfficerDutyUpdateTest,updateNegative,6658,"[13] recordIndex=3, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.5, description=you've won two million dollar, info=https://example.org/",OK
2021-12-14 17:49:00.189,acme.testing.officer.duty.OfficerDutyDeleteTest,delete,5834,"[1] recordIndex=0",OK
2021-12-14 17:49:06.289,acme.testing.officer.duty.OfficerDutyDeleteTest,delete,5832,"[2] recordIndex=0",OK
2021-12-14 17:49:12.287,acme.testing.officer.duty.OfficerDutyDeleteTest,delete,5718,"[3] recordIndex=0",OK
2021-12-14 17:49:18.258,acme.testing.officer.duty.OfficerDutyDeleteTest,delete,5704,"[4] recordIndex=0",OK
2021-12-14 17:49:38.363,acme.testing.officer.duty.OfficerDutyCreateTest,createPositiveIsPublic,8951,"[1] recordIndex=4, title=Go to Mercadona, startTime=2022/12/29 11:00, endTime=2022/12/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 17:49:47.05,acme.testing.officer.duty.OfficerDutyCreateTest,createPositiveIsPrivate,8413,"[1] recordIndex=4, title=Go to Mercadona, startTime=2022/12/29 11:00, endTime=2022/12/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 17:49:53.351,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6032,"[1] recordIndex=0, title=null, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 17:49:59.588,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,5989,"[2] recordIndex=0, title=Go to Mercadona, startTime=null, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 17:50:05.959,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6102,"[3] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=null, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 17:50:12.326,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6101,"[4] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=null, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 17:50:18.71,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6118,"[5] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=null, info=https://example.org/",OK
2021-12-14 17:50:25.286,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6327,"[6] recordIndex=0, title=4kEGLCZ11in6lMnACksASkgz0qgFxAg7WNcQfPd8LY2o7XOEYseFIl3BBhmlQbMR8fJNjGiuK7AS7ynMA3FcCPB8UM, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 17:50:31.643,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6104,"[7] recordIndex=0, title=Go to Mercadona, startTime=2020/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 17:50:37.995,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6102,"[8] recordIndex=0, title=Go to Mercadona, startTime=2020/10/29 11:00, endTime=2020/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 17:50:44.321,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6060,"[9] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/28 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 17:50:50.749,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6162,"[10] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 17:50:57.25,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6251,"[11] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=8KjqE4LanMbAMbJ9SD6ZmQlLqfXTrUZRtyJ0xHVVoMQt9sdi1v5gXhAPZvkM0csMUhTM1Pw910gY3eiEB6k0h7Azt5zxdW3y4NEJo0hZ1GaxnvXbD5b4qGDcj1njjW07Jc54Hq0GxrBsxyMRhvqJAU1RGqBhMGSf1fKUmi19EolIBlEJIzoXV4Tbku1apNVbtd6KxfFW3E8lhWbe3pmKiocMJ73c4EKpnEsMo2lVSAinVHKHT5OsRM27VBZ9VIqQk61m6O53KpO5tMrTjgQcRQU89ssLOxCkyURH8CHOUEX7ioJip4wibusfznx3lHZd2MI5DfKMYwGJmH2W2WAGUY3hMvyZMDBNRTTPp5xdGAtuq2IrAqFaVukBXCQu12zW1GOdznsvTeIe3qvIbADER2peIvaZ5IFBCy8imFuy6Ww3XiITedhwXjyXWzV3pTIq2cHD4fZsm4HP3p6yR43k7Ucp9q0DzWF7GEHCO3eMwLWEmROMdRxE5v6udJ44kld…, info=https://example.org/",OK
2021-12-14 17:51:03.576,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6045,"[12] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=aaaaaaaaa",OK
2021-12-14 17:51:09.975,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,6148,"[13] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.5, description=you've won two million dollar, info=https://example.org/",OK
2021-12-14 17:51:20.845,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,1703,"[1] recordIndex=0, moment=2021/11/28 19:39, author=John Doe, text=I'm happy!, title=211128#123",OK
2021-12-14 17:51:22.846,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,1759,"[2] recordIndex=1, moment=2021/11/28 15:55, author=Jane Doe, text=I'm the master of my room!, title=211128#132",OK
2021-12-14 17:51:24.815,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,1712,"[3] recordIndex=2, moment=2021/11/28 00:00, author=Foo Bar, text=Just turning 50!, title=211128#321",OK
2021-12-14 17:51:37.276,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2596,"[1] recordIndex=0, author=null, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=USD 21.92",OK
2021-12-14 17:51:40.138,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2595,"[2] recordIndex=1, author=Albus Dumbledore, text=null, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=USD 21.92",OK
2021-12-14 17:51:43.021,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2585,"[3] recordIndex=2, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=null, budget=USD 21.92",OK
2021-12-14 17:51:45.848,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2563,"[4] recordIndex=3, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=null",OK
2021-12-14 17:51:48.728,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2611,"[5] recordIndex=4, author=Alb, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=USD 21.92",OK
2021-12-14 17:51:51.634,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2636,"[6] recordIndex=5, author=Albus Dumbledore the greates wizard in all the entire world, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=USD 21.92",OK
2021-12-14 17:51:54.751,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2882,"[7] recordIndex=6, author=Albus Dumbledore, text=Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec cursus ut sapien ac porttitor. Proin quis porta eros. Curabitur sodales iaculis tellus, eu interdum velit hendrerit laoreet. Quisque dui libero, viverra a posuere mattis, congue sit amet nibh. Curabitur ac molestie lacus. Pellentesque velit enim, euismod non sodales a, molestie id tortor. Pellentesque vitae mauris hendrerit, commodo tellus vitae, euismod nisi. Aenean feugiat ultrices metus vel eleifend. Donec quis luctus augue, vitae consectetu…, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=USD 21.92",OK
2021-12-14 17:51:57.615,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2579,"[8] recordIndex=7, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=hola, deadline=2022/10/03 00:00, budget=USD 21.92",OK
2021-12-14 17:52:00.491,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2609,"[9] recordIndex=8, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2022/10/03, budget=USD 21.92",OK
2021-12-14 17:52:03.426,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2624,"[10] recordIndex=9, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=USD",OK
2021-12-14 17:52:06.259,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2596,"[11] recordIndex=10, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=21.92",OK
2021-12-14 17:52:09.128,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2617,"[12] recordIndex=11, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=ERR 21.92",OK
2021-12-14 17:52:12.042,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2635,"[13] recordIndex=12, author=sex sex sex, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=USD 21.92",OK
2021-12-14 17:52:14.935,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2595,"[14] recordIndex=13, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus sex hard core, info=https://www.oracle.com/es/index.html, deadline=2021/10/03 00:00, budget=USD 21.92",OK
2021-12-14 17:52:17.759,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2574,"[15] recordIndex=14, author=SEX SEX, text=Draco dormiens nunquam titillandus sex hard core, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=USD 21.92",OK
2021-12-14 17:52:20.602,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2577,"[16] recordIndex=15, author=Sex SEX, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=GBP 21.92",OK
2021-12-14 17:52:23.488,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,2619,"[17] recordIndex=16, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus SEX HARD CORE, info=https://www.oracle.com/es/index.html, deadline=2022/10/03 00:00, budget=USD 21.92",OK
2021-12-14 17:52:28.031,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,4261,"[1] recordIndex=0, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2022/11/03 00:00, budget=EUR 21.92",OK
2021-12-14 17:52:30.905,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,2603,"[1] recordIndex=0, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, keylet=2020/06/01, deadline=2022/10/03 00:00, budget=USD 21.92",OK
2021-12-14 17:52:33.789,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,2617,"[2] recordIndex=1, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, keylet=null, deadline=2022/10/03 00:00, budget=USD 21.92",OK
2021-12-14 17:52:36.704,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,2663,"[3] recordIndex=2, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, keylet=asbd, deadline=2022/10/03 00:00, budget=USD 21.92",OK
2021-12-14 17:52:39.582,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,2623,"[4] recordIndex=3, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, keylet=210910#125, deadline=2022/10/03 00:00, budget=USD 21.92",OK
