timestamp,test-class,test-method,time,description,result
2021-09-10 11:36:14.164,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,31153,"[10] recordIndex=9, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2021/10/03 00:00, budget=EUR",Cannot find 'By.name: marker'
2021-09-10 11:36:45.902,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,31186,"[11] recordIndex=10, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2021/10/03 00:00, budget=21.92",Cannot find 'By.name: marker'
2021-09-10 11:37:17.609,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,31158,"[12] recordIndex=11, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2021/10/03 00:00, budget=Dollar 21.92",Cannot find 'By.name: marker'
2021-09-10 11:37:49.304,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,31146,"[13] recordIndex=12, author=sex sex sex, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2021/10/03 00:00, budget=EUR 21.92",Cannot find 'By.name: marker'
2021-09-10 11:38:21.026,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,31155,"[14] recordIndex=13, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus sex hard core, info=https://www.oracle.com/es/index.html, deadline=2021/10/03 00:00, budget=EUR 21.92",Cannot find 'By.name: marker'
2021-09-10 11:38:52.738,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,31174,"[15] recordIndex=14, author=SEX SEX, text=Draco dormiens nunquam titillandus sex hard core, info=https://www.oracle.com/es/index.html, deadline=2021/10/03 00:00, budget=EUR 21.92",Cannot find 'By.name: marker'
2021-09-10 11:39:24.456,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,31192,"[16] recordIndex=15, author=Sex SEX, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2021/10/03 00:00, budget=GBP 21.92",Cannot find 'By.name: marker'
2021-09-10 11:39:56.137,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,31145,"[17] recordIndex=16, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus SEX HARD CORE, info=https://www.oracle.com/es/index.html, deadline=2021/10/03 00:00, budget=EUR 21.92",Cannot find 'By.name: marker'
2021-09-10 11:40:27.851,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,31160,"[1] recordIndex=0, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, deadline=2021/11/03 00:00, budget=USD 21.92",Cannot find 'By.name: marker'
2021-09-10 11:40:59.52,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,31134,"[1] recordIndex=0, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, marker=2020/06/01, deadline=2021/10/03 00:00, budget=EUR 21.92",Cannot find 'By.name: marker'
2021-09-10 11:41:31.21,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,31154,"[2] recordIndex=1, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, marker=null, deadline=2021/10/03 00:00, budget=EUR 21.92",Cannot find 'By.name: marker'
2021-09-10 11:42:02.876,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,31153,"[3] recordIndex=2, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, marker=asbd, deadline=2021/10/03 00:00, budget=EUR 21.92",Cannot find 'By.name: marker'
2021-09-10 11:42:34.572,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,31164,"[4] recordIndex=3, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, marker=2109/10-12345, deadline=2021/10/03 00:00, budget=EUR 21.92",Cannot find 'By.name: marker'
