timestamp,test-class,test-method,time,description,result
2021-12-14 15:59:25.142,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7876,"[5] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=null, info=https://example.org/",OK
2021-12-14 15:59:34.317,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,8787,"[6] recordIndex=0, title=4kEGLCZ11in6lMnACksASkgz0qgFxAg7WNcQfPd8LY2o7XOEYseFIl3BBhmlQbMR8fJNjGiuK7AS7ynMA3FcCPB8UM, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 15:59:43.207,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,8445,"[7] recordIndex=0, title=Go to Mercadona, startTime=2020/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 15:59:51.983,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,8425,"[8] recordIndex=0, title=Go to Mercadona, startTime=2020/10/29 11:00, endTime=2020/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 16:00:01.442,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,9065,"[9] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/28 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 16:00:10.039,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,8253,"[10] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=50, description=Compra Huevos y jamon porfa, info=https://example.org/",OK
2021-12-14 16:00:18.665,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,8219,"[11] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=8KjqE4LanMbAMbJ9SD6ZmQlLqfXTrUZRtyJ0xHVVoMQt9sdi1v5gXhAPZvkM0csMUhTM1Pw910gY3eiEB6k0h7Azt5zxdW3y4NEJo0hZ1GaxnvXbD5b4qGDcj1njjW07Jc54Hq0GxrBsxyMRhvqJAU1RGqBhMGSf1fKUmi19EolIBlEJIzoXV4Tbku1apNVbtd6KxfFW3E8lhWbe3pmKiocMJ73c4EKpnEsMo2lVSAinVHKHT5OsRM27VBZ9VIqQk61m6O53KpO5tMrTjgQcRQU89ssLOxCkyURH8CHOUEX7ioJip4wibusfznx3lHZd2MI5DfKMYwGJmH2W2WAGUY3hMvyZMDBNRTTPp5xdGAtuq2IrAqFaVukBXCQu12zW1GOdznsvTeIe3qvIbADER2peIvaZ5IFBCy8imFuy6Ww3XiITedhwXjyXWzV3pTIq2cHD4fZsm4HP3p6yR43k7Ucp9q0DzWF7GEHCO3eMwLWEmROMdRxE5v6udJ44kld…, info=https://example.org/",OK
2021-12-14 16:00:27.099,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,7994,"[12] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.50, description=Compra Huevos y jamon porfa, info=aaaaaaaaa",OK
2021-12-14 16:00:35.957,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,8447,"[13] recordIndex=0, title=Go to Mercadona, startTime=2021/10/29 11:00, endTime=2021/10/29 13:00, workload=0.5, description=you've won two million dollar, info=https://example.org/",OK
2021-12-14 16:01:01.904,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,2261,"[1] recordIndex=0, moment=2021/11/28 19:39, author=John Doe, text=I'm happy!, title=2111/28-12345",OK
2021-12-14 16:01:05.017,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,2721,"[2] recordIndex=1, moment=2021/11/28 15:55, author=Jane Doe, text=I'm the master of my room!, title=2111/28-12346",OK
2021-12-14 16:01:07.725,acme.testing.anonymous.shout.AnonymousShoutListTest,listAll,2248,"[3] recordIndex=2, moment=2021/11/28 00:00, author=Foo Bar, text=Just turning 50!, title=2111/28-12347",OK
2021-12-14 16:01:37.35,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3690,"[1] recordIndex=0, author=null, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 16:01:41.731,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3986,"[2] recordIndex=1, author=Albus Dumbledore, text=null, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 16:01:46.122,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3788,"[3] recordIndex=2, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=null, xx4=XXB 21.92",OK
2021-12-14 16:01:51.639,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,5083,"[4] recordIndex=3, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=null",OK
2021-12-14 16:01:55.888,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3774,"[5] recordIndex=4, author=Alb, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 16:02:00.397,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,4063,"[6] recordIndex=5, author=Albus Dumbledore the greates wizard in all the entire world, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 16:02:05.132,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,4291,"[7] recordIndex=6, author=Albus Dumbledore, text=Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec cursus ut sapien ac porttitor. Proin quis porta eros. Curabitur sodales iaculis tellus, eu interdum velit hendrerit laoreet. Quisque dui libero, viverra a posuere mattis, congue sit amet nibh. Curabitur ac molestie lacus. Pellentesque velit enim, euismod non sodales a, molestie id tortor. Pellentesque vitae mauris hendrerit, commodo tellus vitae, euismod nisi. Aenean feugiat ultrices metus vel eleifend. Donec quis luctus augue, vitae consectetu…, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 16:02:09.764,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,4202,"[8] recordIndex=7, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=hola, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 16:02:14.434,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,4107,"[9] recordIndex=8, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03, xx4=XXB 21.92",OK
2021-12-14 16:02:18.988,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,4036,"[10] recordIndex=9, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=XXB",OK
2021-12-14 16:02:23.461,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3988,"[11] recordIndex=10, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=21.92",OK
2021-12-14 16:02:28.079,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,4157,"[12] recordIndex=11, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=ERR 21.92",OK
2021-12-14 16:02:32.756,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,4139,"[13] recordIndex=12, author=sex sex sex, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 16:02:37.214,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3973,"[14] recordIndex=13, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus sex hard core, info=https://www.oracle.com/es/index.html, xx3=2021/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 16:02:41.786,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,4049,"[15] recordIndex=14, author=SEX SEX, text=Draco dormiens nunquam titillandus sex hard core, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 16:02:46.313,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,4049,"[16] recordIndex=15, author=Sex SEX, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=GBP 21.92",OK
2021-12-14 16:02:50.696,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,3871,"[17] recordIndex=16, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus SEX HARD CORE, info=https://www.oracle.com/es/index.html, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 16:02:57.745,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,6555,"[1] recordIndex=0, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx3=2022/11/03 00:00, xx4=XXA 21.92",OK
2021-12-14 16:03:01.943,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,3779,"[1] recordIndex=0, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx2=2020/06/01, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 16:03:06.23,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,3799,"[2] recordIndex=1, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx2=null, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 16:03:10.538,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,3876,"[3] recordIndex=2, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx2=asbd, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
2021-12-14 16:03:15.222,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegativeDate,4091,"[4] recordIndex=3, author=Albus Dumbledore, text=Draco dormiens nunquam titillandus, info=https://www.oracle.com/es/index.html, xx2=2109/10-12345, xx3=2022/10/03 00:00, xx4=XXB 21.92",OK
